mmi_length (um),S31,S41
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
3.1499999999999995,0.6975883192993324,0.6480720518799498
